Date,City,Country,PM2.5,PM10,NO2,SO2,CO,O3,Temperature,Humidity,Wind Speed,AQI
2023-08-24,Tokyo,Japan,96.33,165.98,76.08,40.75,0.26,99.8,27.89,18.63,6.65,172.08
2023-02-23,New York,USA,143.69,74.07,10.94,28.75,0.63,108.07,18.87,14.28,1.79,196.54
2023-06-12,Bangkok,Thailand,138.07,89.03,92.42,32.11,3.38,161.93,28.64,58.47,15.21,193.63
2023-08-21,Sydney,Australia,14.47,191.74,74.42,5.27,8.71,23.44,24.74,91.75,7.0,119.18
2023-06-02,Johannesburg,South Africa,40.42,105.73,97.85,27.09,3.87,73.6,1.13,70.29,8.21,113.11
2023-03-26,Rio de Janeiro,Brazil,89.76,14.62,31.99,38.13,4.45,188.9,36.37,43.88,16.99,168.69
2023-12-07,Seoul,South Korea,6.33,95.66,16.01,32.45,8.54,58.48,13.42,20.52,18.7,91.4
2023-07-05,Paris,France,31.21,116.84,57.58,36.0,9.36,145.8,26.53,13.06,6.04,99.6
2023-07-21,Mumbai,India,39.35,193.72,56.24,28.47,9.47,66.48,-4.1,27.19,11.89,120.16
2023-01-13,Tokyo,Japan,51.22,51.95,84.72,34.14,6.2,40.74,-1.6,10.61,0.55,139.71
2023-07-07,London,UK,71.4,184.07,77.15,21.19,2.19,178.46,-2.35,25.07,14.26,159.21
2023-10-15,Los Angeles,USA,20.32,178.06,91.45,37.8,8.85,76.06,4.6,58.77,17.02,112.41
2023-12-02,Bangkok,Thailand,147.95,46.83,30.12,49.26,3.46,111.03,-3.78,53.9,15.74,198.73
2023-03-15,Madrid,Spain,125.35,18.16,84.92,27.89,4.39,119.39,18.56,45.15,3.12,187.07
2023-07-13,Beijing,China,25.79,183.52,69.9,49.66,0.69,80.1,38.81,23.3,19.11,115.12
2023-03-12,Sydney,Australia,84.35,106.76,42.35,26.08,8.47,173.62,30.43,64.56,17.28,165.9
2023-11-25,New York,USA,126.89,107.79,27.77,8.17,9.26,40.04,12.69,74.36,1.18,187.86
2023-05-23,Bangkok,Thailand,5.09,191.08,83.29,48.27,1.49,80.49,4.75,60.84,6.94,118.86
2023-01-07,Dubai,UAE,64.0,186.99,79.38,26.07,1.84,64.93,26.49,85.65,12.36,155.39
2023-09-05,Moscow,Russia,119.85,48.36,44.07,7.38,1.96,116.35,21.63,68.55,3.91,184.23
2023-05-10,Moscow,Russia,137.52,81.08,54.68,18.55,5.1,128.19,-8.95,52.84,1.21,193.35
2023-05-02,Sydney,Australia,7.25,164.42,73.81,40.98,3.77,89.08,-2.34,16.76,1.47,105.66
2023-12-20,Mumbai,India,136.42,60.57,42.16,22.05,6.02,106.38,-4.65,22.98,16.45,192.78
2023-02-20,Cairo,Egypt,125.3,21.58,11.92,28.9,1.56,127.38,1.78,19.97,3.01,187.04
2023-09-25,Los Angeles,USA,24.71,191.62,47.17,5.37,9.39,123.99,-9.75,92.47,6.94,119.13
2023-01-15,Sydney,Australia,121.92,129.68,87.85,20.44,4.54,54.48,27.82,57.53,14.74,185.29
2023-06-28,Dubai,UAE,45.35,144.44,94.15,11.72,9.99,33.61,-4.71,22.73,4.35,125.25
2023-06-23,Istanbul,Turkey,74.55,104.98,62.52,36.12,3.3,99.06,-7.33,92.51,1.96,160.84
2023-04-27,London,UK,74.43,158.87,89.11,44.83,6.38,15.33,-5.71,20.6,4.12,160.77
2023-05-08,Seoul,South Korea,18.66,105.28,21.15,29.26,6.03,67.64,13.92,96.12,7.06,75.89
2023-04-22,Mexico City,Mexico,46.05,88.02,68.63,33.14,1.11,101.33,-8.1,98.98,12.47,126.98
2023-03-20,Rio de Janeiro,Brazil,82.77,103.09,56.7,37.61,5.94,145.32,25.01,77.07,18.87,165.08
2023-12-18,London,UK,65.18,181.16,78.14,41.02,9.16,198.81,24.62,50.36,7.04,156.0
2023-10-08,Tokyo,Japan,120.47,64.61,98.66,16.82,8.8,55.91,39.78,64.89,5.41,184.55
2023-01-10,Istanbul,Turkey,126.6,87.97,35.04,34.91,1.93,27.42,0.11,12.84,18.98,187.71
2023-09-11,New York,USA,13.32,177.35,29.56,11.38,0.28,156.9,17.76,84.6,19.0,112.06
2023-01-08,Cairo,Egypt,81.92,26.5,30.13,14.79,0.13,99.83,31.5,61.23,5.79,164.64
2023-03-19,Seoul,South Korea,137.88,22.93,7.51,19.47,6.49,100.78,-1.51,81.77,9.09,193.54
2023-06-19,Johannesburg,South Africa,52.22,73.44,94.79,48.42,2.52,191.94,-2.79,68.57,3.89,142.17
2023-03-04,Moscow,Russia,66.69,17.17,37.21,33.67,3.59,53.86,30.75,54.86,3.8,156.78
2023-06-02,Berlin,Germany,89.31,27.22,69.05,47.67,8.49,40.42,26.57,81.38,5.19,168.46
2023-09-19,Istanbul,Turkey,120.06,95.5,39.41,32.46,9.51,137.48,18.25,96.65,1.27,184.33
2023-11-04,Istanbul,Turkey,17.62,16.11,25.86,35.58,5.05,182.32,18.54,30.9,4.74,62.61
2023-09-14,Bangkok,Thailand,14.8,41.18,47.4,44.04,7.06,145.74,23.8,98.57,14.46,76.6
2023-02-26,Istanbul,Turkey,133.72,138.28,36.22,31.59,0.37,46.69,-5.0,27.65,14.44,191.39
2023-01-02,Cairo,Egypt,107.02,44.8,21.57,9.79,3.23,47.11,23.34,34.42,1.55,177.6
2023-04-28,Bangkok,Thailand,9.46,155.37,78.12,34.21,7.09,41.41,9.97,15.01,19.9,101.18
2023-02-09,Sydney,Australia,49.89,82.18,37.11,14.67,8.25,13.12,1.09,66.56,8.96,136.43
2023-06-16,Istanbul,Turkey,146.82,15.79,41.91,9.05,6.85,119.23,26.43,24.58,11.72,198.15
2023-04-07,Dubai,UAE,41.64,25.72,71.95,5.63,5.03,63.72,-5.7,70.1,14.37,116.12
2023-11-26,Bangkok,Thailand,28.42,187.46,51.4,2.36,4.34,127.8,-2.83,36.38,15.02,117.07
2023-05-01,Madrid,Spain,127.48,111.56,47.41,20.48,2.32,117.98,16.04,63.13,12.8,188.17
2023-05-06,Beijing,China,43.9,113.85,21.76,16.64,4.54,155.58,28.61,44.31,9.2,121.68
2023-11-28,Toronto,Canada,139.07,34.33,49.0,21.16,0.8,115.79,26.02,71.13,6.8,194.15
2023-04-11,Los Angeles,USA,83.17,71.55,31.62,21.34,5.4,109.35,9.18,57.46,1.92,165.29
2023-03-22,Rio de Janeiro,Brazil,61.51,27.65,20.92,17.03,5.15,89.77,1.08,83.15,14.97,154.1
2023-10-28,Sydney,Australia,144.03,166.8,7.87,45.43,1.04,38.38,24.45,16.0,1.36,196.71
2023-04-23,Beijing,China,115.3,83.73,72.25,13.55,8.41,59.56,-3.57,35.06,9.61,181.88
2023-05-27,Tokyo,Japan,124.74,166.03,29.7,16.91,2.98,47.25,38.83,34.05,6.48,186.75
2023-02-17,Paris,France,139.71,17.0,91.8,8.51,1.61,171.45,3.06,45.05,15.8,194.48
2023-01-25,Rio de Janeiro,Brazil,58.56,121.56,18.38,22.69,5.61,46.2,39.13,94.93,12.39,152.58
2023-08-26,Tokyo,Japan,46.14,192.82,61.9,38.41,6.07,101.84,21.62,17.61,2.36,127.2
2023-05-13,London,UK,112.9,146.53,43.95,4.84,2.85,151.18,24.08,58.3,5.1,180.64
2023-08-16,Cairo,Egypt,112.47,37.91,46.43,16.39,2.15,136.68,16.12,51.88,8.16,180.42
2023-02-15,Madrid,Spain,62.76,51.35,77.39,33.34,8.5,79.12,11.02,10.09,19.24,154.75
2023-03-11,Toronto,Canada,145.07,178.89,26.6,45.43,8.37,16.07,14.18,16.21,10.21,197.25
2023-01-10,London,UK,113.21,180.22,78.98,23.56,3.82,198.93,1.67,47.48,14.36,180.8
2023-12-01,Cairo,Egypt,111.74,47.64,30.46,21.85,7.34,93.83,11.08,61.72,9.2,180.04
2023-09-12,Rio de Janeiro,Brazil,76.82,198.08,19.39,13.68,3.87,45.34,14.0,41.94,2.77,162.01
2023-08-01,Mumbai,India,125.91,118.1,54.81,43.11,0.63,89.54,25.12,59.95,11.74,187.36
2023-04-15,Johannesburg,South Africa,82.27,154.9,71.1,20.49,6.16,30.96,12.51,46.12,0.77,164.82
2023-05-09,Beijing,China,38.78,133.62,76.35,19.55,1.52,86.7,38.15,70.37,5.83,109.08
2023-05-18,Toronto,Canada,11.87,57.19,13.18,45.93,9.33,146.39,3.92,81.32,19.06,99.3
2023-06-20,Bangkok,Thailand,123.84,109.71,85.85,8.49,1.44,151.56,14.79,86.61,7.23,186.29
2023-07-27,Johannesburg,South Africa,72.02,188.84,92.36,26.98,2.67,49.94,24.47,38.73,6.62,159.53
2023-12-18,Mumbai,India,63.37,119.53,65.31,25.23,2.83,154.74,-4.44,89.96,13.27,155.06
2023-05-25,Cairo,Egypt,70.26,25.48,31.87,39.71,5.09,155.24,-6.76,77.57,6.96,158.62
2023-09-10,Berlin,Germany,100.41,187.87,73.58,10.44,1.84,178.67,-1.59,53.3,17.61,174.19
2023-02-11,Mumbai,India,119.1,189.84,54.27,2.7,3.16,155.16,19.09,91.22,8.22,183.84
2023-04-09,Dubai,UAE,13.26,63.86,95.72,37.92,7.7,145.94,-0.21,72.03,6.89,95.44
2023-11-27,Paris,France,122.7,183.13,77.56,17.35,8.62,193.41,32.4,61.13,4.71,185.7
2023-10-05,Mumbai,India,87.75,155.14,62.55,34.57,3.76,38.54,12.97,86.29,12.33,167.65
2023-02-04,Johannesburg,South Africa,106.38,103.29,16.8,19.59,9.43,13.6,6.92,57.6,13.96,177.27
2023-10-04,Rio de Janeiro,Brazil,138.1,13.39,8.67,17.03,3.76,65.18,0.16,81.0,18.11,193.65
2023-03-28,Rio de Janeiro,Brazil,54.29,38.6,29.62,39.89,8.09,103.39,6.98,73.72,14.06,147.27
2023-12-17,Tokyo,Japan,144.79,189.15,69.05,1.87,9.29,162.58,2.86,77.11,7.47,197.1
2023-08-15,Rio de Janeiro,Brazil,121.47,52.54,17.84,12.42,2.43,56.99,7.77,89.54,5.77,185.06
2023-06-25,Mexico City,Mexico,46.34,18.14,47.94,32.52,0.26,63.23,0.06,68.0,3.78,127.69
2023-05-19,Sydney,Australia,8.69,186.98,41.7,38.25,3.79,106.48,36.51,90.55,9.37,116.83
2023-09-08,Sydney,Australia,34.8,57.94,10.01,46.16,2.01,117.98,26.0,74.09,11.9,98.74
2023-03-25,Johannesburg,South Africa,141.53,177.24,95.46,30.9,6.76,199.76,-2.96,71.62,3.56,195.42
2023-01-05,Madrid,Spain,147.81,110.78,71.19,21.14,3.03,63.76,37.25,68.46,6.42,198.66
2023-03-07,Moscow,Russia,122.52,47.12,77.33,25.2,9.58,28.04,24.53,10.28,6.16,185.6
2023-12-28,Berlin,Germany,33.86,138.02,88.98,32.27,0.12,12.55,16.69,36.22,8.12,96.76
2023-04-20,Madrid,Spain,61.47,152.85,81.37,37.38,5.94,122.03,-3.2,60.92,19.07,154.08
2023-06-03,Los Angeles,USA,123.47,22.73,39.76,20.16,0.67,117.19,-1.71,11.92,8.18,186.1
2023-08-27,Rio de Janeiro,Brazil,103.55,61.16,83.82,1.03,1.21,95.06,29.34,97.0,15.82,175.81
2023-02-03,London,UK,100.59,138.65,9.68,28.4,1.09,196.56,34.01,75.41,3.64,174.28
2023-04-10,Beijing,China,109.26,25.86,50.04,9.32,4.95,50.73,30.47,33.98,15.05,178.76
2023-05-16,Dubai,UAE,7.23,155.67,90.49,48.68,7.83,184.4,31.89,26.8,15.61,101.33
2023-10-02,Toronto,Canada,13.66,38.44,29.37,1.33,1.36,116.04,2.32,77.68,11.25,54.28
2023-09-06,Beijing,China,53.92,32.8,60.58,23.35,2.73,14.89,20.16,35.82,5.88,146.36
2023-11-26,London,UK,71.33,192.23,41.31,7.34,5.15,195.38,9.51,71.37,1.34,159.17
2023-06-17,Bangkok,Thailand,123.86,83.43,95.63,1.33,0.83,103.91,15.86,71.51,12.7,186.3
2023-11-19,Paris,France,145.52,133.21,29.8,30.52,5.94,104.51,2.24,97.01,16.09,197.48
2023-05-15,Rio de Janeiro,Brazil,30.96,74.73,39.7,11.1,5.79,127.9,10.97,97.21,13.33,90.66
2023-08-06,Istanbul,Turkey,77.18,27.0,77.12,11.77,8.34,53.71,22.96,88.21,3.15,162.19
2023-07-26,Paris,France,107.73,71.14,49.33,32.88,8.74,177.49,-9.51,76.05,18.73,177.97
2023-05-06,London,UK,97.17,100.04,78.36,24.39,9.98,191.46,23.82,59.71,8.19,172.52
2023-05-16,Cairo,Egypt,106.95,142.67,16.22,46.43,5.34,55.48,-4.42,18.45,15.34,177.57
2023-11-10,Madrid,Spain,105.78,89.17,15.76,48.0,9.21,125.02,31.64,74.03,18.7,176.96
2023-11-09,Paris,France,97.81,20.61,22.88,1.41,8.71,70.38,34.35,89.12,12.6,172.85
2023-06-21,Johannesburg,South Africa,42.64,185.35,81.12,6.45,7.97,161.88,5.34,89.39,4.5,118.58
2023-03-10,Johannesburg,South Africa,105.44,98.35,35.66,45.93,2.63,68.25,11.29,80.75,6.46,176.79
2023-10-10,Bangkok,Thailand,142.0,52.95,90.07,43.05,3.93,38.95,-7.89,83.06,2.73,195.66
2023-09-14,Sydney,Australia,124.36,183.51,97.14,48.77,2.64,144.93,-8.38,51.61,13.16,186.55
2023-07-11,Berlin,Germany,39.96,160.77,21.06,33.02,6.45,112.43,-5.18,88.72,9.47,111.98
2023-05-04,Paris,France,119.64,117.25,84.72,22.49,5.55,109.57,5.71,66.46,3.76,184.12
2023-02-27,London,UK,30.02,142.33,41.48,9.9,7.39,50.6,27.74,47.11,12.39,94.22
2023-09-25,Toronto,Canada,28.21,129.71,88.57,31.49,8.68,136.61,28.22,86.96,10.86,92.8
2023-09-11,Cairo,Egypt,112.24,11.02,66.72,1.72,3.64,61.96,31.01,82.93,17.09,180.3
2023-06-16,Beijing,China,30.24,170.02,61.39,20.0,7.5,129.39,-7.11,39.82,14.44,108.43
2023-06-26,New York,USA,105.68,125.56,97.18,8.65,5.22,10.52,19.26,67.46,2.95,176.91
2023-07-28,Toronto,Canada,34.91,38.04,83.74,21.56,7.12,172.95,-3.19,52.14,11.11,98.97
2023-11-14,Johannesburg,South Africa,68.31,101.9,61.06,18.04,5.74,73.03,22.03,73.33,19.27,157.61
2023-06-19,New York,USA,72.99,10.52,95.03,28.42,6.0,73.18,19.75,48.43,6.62,160.03
2023-03-18,Istanbul,Turkey,5.66,54.26,54.62,32.82,5.78,185.95,37.41,37.95,19.74,63.8
2023-10-17,Moscow,Russia,140.48,34.81,76.57,46.09,8.17,39.61,9.76,87.12,1.08,194.88
2023-07-22,Istanbul,Turkey,44.82,51.87,25.16,10.07,2.56,56.46,6.07,36.3,5.08,123.95
2023-07-03,Dubai,UAE,35.69,171.82,70.39,44.45,2.38,41.76,38.18,16.24,6.8,109.33
2023-01-20,Mexico City,Mexico,62.78,159.32,11.88,15.48,4.99,85.99,21.66,34.29,16.84,154.76
2023-10-17,Mumbai,India,42.7,123.0,29.66,18.82,7.44,84.33,2.39,81.06,8.08,118.73
2023-07-03,Dubai,UAE,63.28,199.59,99.86,3.99,5.23,55.15,36.78,14.51,14.48,155.02
2023-02-14,Istanbul,Turkey,57.27,62.11,66.43,29.25,0.4,79.75,27.18,30.27,18.67,151.91
2023-12-05,New York,USA,15.78,44.93,67.58,38.83,2.79,45.35,-8.58,35.94,11.48,65.47
2023-09-19,Bangkok,Thailand,23.36,147.22,55.73,38.96,7.55,85.99,-0.09,17.53,1.57,96.64
2023-02-24,Tokyo,Japan,122.81,124.47,53.19,21.88,9.94,10.11,18.04,12.19,14.71,185.75
2023-11-14,Madrid,Spain,39.64,27.76,14.74,38.05,6.7,195.96,11.03,95.47,5.21,111.19
2023-05-16,London,UK,59.75,142.8,19.02,8.67,8.36,44.07,6.83,87.01,12.28,153.19
2023-05-13,Tokyo,Japan,77.96,183.4,91.1,46.55,1.46,124.61,-7.45,17.13,10.53,162.6
2023-10-13,Berlin,Germany,30.75,22.15,15.28,42.37,2.67,195.86,26.02,72.93,13.18,90.22
2023-04-23,Johannesburg,South Africa,22.06,123.19,29.68,1.18,6.91,62.22,-0.3,27.75,16.42,84.75
2023-05-09,Johannesburg,South Africa,28.97,26.14,45.92,10.09,8.49,10.73,18.37,62.43,9.78,90.9
2023-03-02,Madrid,Spain,34.22,90.38,75.26,14.71,8.26,31.04,1.47,21.8,7.04,97.52
2023-03-06,Los Angeles,USA,137.01,68.44,45.19,39.86,5.15,84.08,24.06,47.81,10.53,193.09
2023-01-10,Beijing,China,87.52,66.87,79.39,1.89,0.86,195.81,30.79,15.77,8.75,167.53
2023-08-03,New York,USA,115.64,35.28,26.16,21.32,3.54,29.5,2.11,47.16,3.61,182.05
2023-02-11,Sydney,Australia,82.01,152.38,92.25,39.49,9.73,186.7,6.0,16.15,16.26,164.69
2023-04-21,Istanbul,Turkey,112.92,86.07,77.75,49.4,0.35,101.06,6.87,16.2,19.13,180.65
2023-08-11,Cairo,Egypt,65.7,105.64,49.66,36.78,9.13,155.76,-0.31,65.39,5.95,156.27
2023-03-13,Los Angeles,USA,26.27,114.49,68.18,22.61,9.79,141.17,4.0,76.99,0.73,105.9
2023-05-13,Cairo,Egypt,67.53,177.08,88.58,20.67,3.7,123.32,3.65,64.66,17.33,157.21
2023-03-09,Dubai,UAE,9.91,173.5,11.78,7.97,6.24,19.71,7.3,68.22,9.26,110.16
2023-11-17,Berlin,Germany,117.24,53.66,85.92,48.37,5.42,17.23,14.27,99.39,18.6,182.88
2023-04-06,Seoul,South Korea,142.61,45.71,95.07,21.21,9.31,187.94,35.02,62.63,15.82,195.98
2023-01-23,Sydney,Australia,12.36,140.56,7.24,7.01,4.24,154.76,-3.07,34.98,13.2,93.35
2023-02-17,New York,USA,83.91,175.52,69.12,9.72,2.25,127.6,0.5,94.06,16.05,165.67
2023-10-09,London,UK,140.98,39.52,28.86,31.57,5.82,165.82,3.24,74.19,4.38,195.14
2023-02-06,Los Angeles,USA,72.58,148.26,59.81,37.87,7.03,116.6,-4.5,10.31,13.06,159.82
2023-09-24,Berlin,Germany,61.98,145.31,90.55,4.42,9.4,24.73,29.92,96.2,17.7,154.35
2023-04-11,Beijing,China,23.4,105.04,90.57,12.16,4.67,131.92,36.89,37.89,8.2,89.95
2023-12-16,Beijing,China,51.06,87.21,24.73,14.95,7.55,56.22,39.63,22.59,19.18,139.31
2023-07-28,Istanbul,Turkey,93.56,68.6,53.87,31.84,0.83,170.03,11.54,58.65,12.53,170.65
2023-02-15,Mumbai,India,53.54,101.44,96.54,21.05,3.31,187.25,10.27,95.18,3.96,145.42
2023-03-17,Dubai,UAE,112.9,92.8,50.24,46.05,3.22,95.85,21.04,52.1,12.72,180.64
2023-10-12,Mumbai,India,57.79,177.85,33.44,43.52,0.55,91.37,13.89,73.56,8.52,152.18
2023-12-17,Seoul,South Korea,10.97,25.34,24.03,1.27,3.55,120.71,28.88,79.07,13.55,45.71
2023-09-15,Paris,France,112.57,194.79,85.83,6.21,2.73,134.58,10.78,96.91,13.37,180.47
2023-08-25,Toronto,Canada,22.66,61.75,62.44,17.0,1.15,131.35,37.13,35.96,4.81,73.21
2023-07-02,Madrid,Spain,93.84,46.2,66.07,35.18,7.26,102.05,27.57,68.82,18.48,170.8
2023-03-18,Los Angeles,USA,8.3,39.18,27.44,17.8,6.51,81.09,39.8,40.58,1.55,71.1
2023-02-11,Beijing,China,127.59,192.12,61.78,19.29,4.88,31.0,38.05,10.74,19.9,188.22
2023-06-27,Mexico City,Mexico,35.23,44.98,81.98,45.87,7.04,133.28,4.48,58.08,15.34,99.64
2023-10-14,Mumbai,India,64.0,46.86,85.6,27.58,3.85,193.55,9.22,34.58,4.45,155.39
2023-02-17,Mexico City,Mexico,52.21,150.26,77.45,17.82,9.68,139.07,20.79,81.25,3.53,142.15
2023-11-04,Johannesburg,South Africa,49.93,41.12,67.43,30.11,6.5,155.56,16.0,63.77,13.3,136.53
2023-02-28,Toronto,Canada,138.99,146.28,38.16,45.62,8.45,98.81,35.72,29.37,12.51,194.11
2023-10-10,Dubai,UAE,86.01,196.73,50.54,14.67,5.25,73.37,36.83,40.91,3.26,166.75
2023-02-24,Mexico City,Mexico,144.87,154.88,38.96,48.18,0.63,140.1,26.21,31.55,3.26,197.14
2023-12-22,Istanbul,Turkey,40.26,105.74,53.77,35.07,3.65,69.69,1.2,22.91,8.26,112.72
2023-01-13,Rio de Janeiro,Brazil,50.06,65.97,85.47,48.67,0.64,103.81,27.24,72.86,14.84,136.85
2023-01-06,Tokyo,Japan,47.21,168.33,59.71,27.97,5.56,78.09,32.71,41.71,2.8,129.83
2023-01-11,New York,USA,60.7,48.2,67.15,14.6,6.03,57.12,14.69,13.17,7.26,153.68
2023-02-26,New York,USA,8.79,39.27,59.58,25.41,8.95,41.68,5.07,44.4,8.03,95.5
2023-07-02,Sydney,Australia,87.73,186.09,36.96,42.21,5.35,49.02,-4.47,68.64,5.26,167.64
2023-01-14,Tokyo,Japan,112.12,165.51,91.59,40.06,1.02,83.19,-5.87,73.33,14.05,180.23
2023-10-27,Johannesburg,South Africa,129.0,30.94,39.56,20.3,0.19,127.55,18.93,68.85,1.05,188.95
2023-09-08,Bangkok,Thailand,113.68,184.47,49.27,38.37,8.37,41.84,-4.19,26.96,11.35,181.04
2023-06-22,Paris,France,90.91,45.42,55.25,32.63,7.16,133.04,39.54,39.0,10.67,169.28
2023-04-22,Los Angeles,USA,106.94,181.07,94.69,16.64,8.88,171.41,21.06,28.03,12.13,177.56
2023-02-21,Istanbul,Turkey,134.32,33.24,94.92,37.97,2.93,160.44,-8.77,27.35,10.01,191.7
2023-09-23,Toronto,Canada,119.8,162.56,91.19,12.79,7.85,100.25,16.36,80.67,9.32,184.2
2023-07-21,Johannesburg,South Africa,104.49,26.16,34.16,35.56,3.74,147.39,-1.06,15.32,6.89,176.3
2023-02-04,New York,USA,87.56,48.75,72.25,43.66,8.73,67.22,25.96,63.47,15.85,167.55
2023-03-25,Rio de Janeiro,Brazil,74.38,161.8,62.84,41.37,8.91,179.47,27.09,98.1,16.87,160.75
2023-07-16,Johannesburg,South Africa,86.09,41.01,63.09,1.34,6.51,30.3,-0.7,71.68,6.94,166.79
2023-09-12,Paris,France,8.87,171.94,17.43,26.28,0.37,29.85,6.88,28.37,7.27,109.38
2023-12-02,Cairo,Egypt,128.7,98.63,35.84,31.07,7.28,125.02,4.92,88.28,8.5,188.8
2023-04-07,Rio de Janeiro,Brazil,142.85,108.13,73.82,18.01,4.98,27.81,9.29,91.53,8.94,196.1
2023-03-09,Mumbai,India,5.6,20.85,37.28,15.51,6.0,96.58,-0.05,44.61,13.71,66.0
2023-09-23,Istanbul,Turkey,88.4,73.0,93.61,19.21,3.21,121.67,30.63,63.39,11.34,167.99
2023-04-23,Seoul,South Korea,63.74,123.41,56.97,49.39,4.61,169.99,36.85,39.71,19.72,155.25
2023-04-20,Paris,France,68.01,134.73,54.94,10.57,6.05,87.31,14.41,64.44,19.92,157.46
2023-05-27,New York,USA,105.2,147.48,35.38,21.88,9.58,74.79,1.35,40.3,2.04,176.66
2023-11-18,Rio de Janeiro,Brazil,143.06,170.03,71.79,45.6,9.11,194.25,33.88,93.15,6.04,196.21
2023-05-15,Dubai,UAE,16.31,87.56,32.2,39.07,6.72,85.04,-7.52,44.19,19.44,73.2
2023-12-10,Mexico City,Mexico,65.95,153.19,83.97,12.3,6.43,138.84,4.59,72.58,1.17,156.4
2023-09-09,Johannesburg,South Africa,85.58,199.09,77.75,47.4,8.18,27.32,20.11,79.0,14.95,166.53
2023-11-19,Tokyo,Japan,41.98,57.65,34.62,22.36,5.33,160.85,15.51,35.73,10.97,116.96
2023-09-06,Cairo,Egypt,137.65,164.03,54.22,38.41,7.72,111.99,10.51,42.7,10.37,193.42
2023-05-27,Tokyo,Japan,92.02,103.05,89.36,19.61,5.13,54.26,-2.03,45.56,4.73,169.86
2023-05-27,Madrid,Spain,120.49,52.27,64.06,37.86,1.93,64.96,-3.4,17.74,4.72,184.56
2023-01-28,Mexico City,Mexico,86.61,142.42,10.84,6.87,3.91,46.69,1.24,21.05,5.33,167.06
2023-03-26,Seoul,South Korea,126.71,115.69,68.51,24.53,5.4,119.83,11.93,75.44,12.19,187.77
2023-09-14,Istanbul,Turkey,6.01,65.85,78.55,42.11,5.24,58.62,13.17,25.28,12.7,77.15
2023-08-09,Mumbai,India,122.18,174.06,31.89,18.72,3.69,151.34,36.07,31.1,15.2,185.43
2023-01-28,Johannesburg,South Africa,101.61,185.14,59.14,47.69,3.47,120.28,9.07,57.06,8.77,174.81
2023-09-12,Cairo,Egypt,84.36,117.74,68.2,8.36,1.74,197.56,-1.85,97.99,12.1,165.9
2023-04-21,Cairo,Egypt,61.66,49.2,24.57,2.55,9.2,45.44,10.77,64.83,18.3,154.18
2023-01-05,New York,USA,138.8,26.28,11.27,46.86,7.2,38.78,-2.68,56.19,7.67,194.01
2023-12-09,Madrid,Spain,109.21,80.45,56.37,22.06,2.14,57.75,23.73,37.83,5.25,178.73
2023-10-20,Berlin,Germany,22.64,169.9,55.14,16.34,1.18,88.62,28.01,71.06,19.9,108.37
2023-03-17,New York,USA,122.94,137.71,89.59,6.35,5.25,11.77,19.91,76.16,7.71,185.82
2023-03-17,Rio de Janeiro,Brazil,36.91,65.61,35.55,41.75,4.47,18.56,21.61,64.49,14.57,104.47
2023-09-06,Seoul,South Korea,13.4,171.5,8.92,33.47,9.02,183.45,36.85,22.23,18.5,109.17
2023-05-21,Bangkok,Thailand,128.03,128.2,61.57,2.41,9.99,48.32,28.09,12.34,6.13,188.45
2023-12-04,Tokyo,Japan,21.28,40.97,45.63,9.71,8.93,100.69,6.95,22.91,18.46,95.3
2023-06-06,Seoul,South Korea,30.46,48.65,5.71,23.2,1.34,101.54,24.54,90.67,16.62,89.61
2023-02-03,Toronto,Canada,82.85,19.54,89.45,18.5,7.29,190.92,5.51,66.63,1.22,165.12
2023-08-14,Rio de Janeiro,Brazil,82.58,134.67,22.88,13.5,2.64,137.25,32.01,82.52,16.0,164.98
2023-10-07,Beijing,China,142.61,131.62,29.35,19.91,1.54,133.4,8.26,99.44,2.27,195.98
2023-03-22,Toronto,Canada,8.44,169.28,79.48,22.7,1.99,64.28,-5.35,88.54,19.69,108.07
2023-12-16,Mumbai,India,81.32,102.63,9.32,45.51,6.34,87.47,32.75,74.57,19.82,164.33
2023-05-09,Moscow,Russia,77.28,166.47,76.11,22.95,1.86,160.34,0.89,39.78,4.42,162.25
2023-02-16,Seoul,South Korea,85.03,123.33,69.54,1.71,2.28,150.86,35.36,80.18,1.62,166.25
2023-08-25,Johannesburg,South Africa,124.49,184.5,72.08,44.32,9.06,196.98,5.24,84.16,12.63,186.62
2023-06-09,Paris,France,41.0,119.26,77.18,16.32,6.71,10.87,2.68,94.35,18.8,114.54
2023-08-08,Toronto,Canada,85.49,13.32,60.13,42.49,0.55,66.66,-2.03,45.42,0.85,166.48
2023-02-13,Johannesburg,South Africa,140.39,191.09,31.89,27.1,3.66,76.96,16.74,10.05,7.89,194.83
2023-06-15,Cairo,Egypt,8.69,36.18,43.99,46.48,4.79,30.31,21.34,24.05,4.84,64.17
2023-08-12,Bangkok,Thailand,148.44,193.88,24.88,7.26,9.12,10.37,36.0,47.83,11.48,198.99
2023-05-10,Bangkok,Thailand,12.46,34.64,76.96,24.85,8.03,139.04,23.72,38.06,2.51,86.3
2023-01-16,Johannesburg,South Africa,6.01,144.42,80.91,4.12,0.94,25.33,5.5,12.56,12.34,95.26
2023-05-02,Madrid,Spain,53.89,63.02,30.22,8.84,4.15,128.89,-1.81,45.79,7.63,146.28
2023-02-20,Johannesburg,South Africa,37.94,43.11,53.15,41.55,5.14,139.51,11.95,74.29,13.92,107.01
